1,0.3969,4,0.7362,7,0.3339,10,0.302,13,0.7894,16,0.2091,19,0.494,22,0.4423,25,0.0252,28,0.9092,31,0.781,34,0.2567,37,0.736,40,0.1358,43,0.4926,46,0.7298,49,0.0954,52
1,0.7122,4,0.3895,7,0.2911,10,0.6631,13,0.2877,16,0.084,19,0.368,22,0.8941,25,0.974,28,0.5895,31,0.9022,34,0.4575,37,0.9858,40,0.9144,44,0.8605,46,0.3061,49,0.684,52
1,0.9823,4,0.832,7,0.7676,10,0.1038,13,0.0416,16,0.9921,19,0.5362,22,0.8344,25,0.3066,28,0.0149,31,0.6449,34,0.5691,37,0.0872,40,0.8745,45,0.1426,46,0.4651,49,0.1124,52
1,0.6444,4,0.966,7,0.861,10,0.1374,13,0.5494,16,0.5668,19,0.3052,22,0.8843,25,0.1068,28,0.8754,31,0.8264,34,0.5716,37,0.0963,40,0.3071,45,0.186,47,0.0782,49,0.5541,52
1,0.1696,4,0.0383,7,0.9879,10,0.7776,13,0.9208,16,0.7437,19,0.2591,22,0.4361,25,0.4473,28,0.9812,31,0.64,34,0.1566,37,0.9436,40,0.4873,45,0.7095,46,0.0747,49,0.1522,52
1,0.0715,4,0.0689,7,0.6574,10,0.9587,13,0.5845,16,0.631,19,0.1955,23,0.0717,25,0.1806,28,0.649,31,0.0999,34,0.9332,37,0.7432,40,0.0908,45,0.3282,46,0.8519,49,0.53,52
1,0.7358,4,0.535,7,0.127,10,0.0023,13,0.271,16,0.6652,19,0.3951,22,0.1608,25,0.0406,28,0.1708,31,0.3957,34,0.0252,37,0.5066,40,0.4664,45,0.0196,46,0.3458,49,0.1671,52
1,0.4487,5,0.9574,7,0.6527,10,0.129,13,0.6891,16,0.0888,19,0.3979,22,0.6758,25,0.2978,28,0.0608,31,0.7094,34,0.9586,37,0.0838,40,0.7999,45,0.2243,46,0.4917,49,0.8204,52
1,0.8215,4,0.755,7,0.6365,10,0.5406,13,0.8563,16,0.9446,19,0.7327,22,0.938,25,0.935,28,0.7059,31,0.3191,34,0.3836,37,0.9489,40,0.3265,45,0.8712,46,0.7849,49,0.6283,52
3,0.6399,4,0.3754,7,0.2368,10,0.0471,13,0.3288,16,0.0021,19,0.3909,22,0.0785,25,0.0308,28,0.032,31,0.9215,34,0.9427,37,0.2025,40,0.8092,44,0.2785,46,0.0665,49,0.3022,52
3,0.5699,6,0.6331,7,0.3487,10,0.2201,13,0.6711,16,0.8834,19,0.5101,23,0.7688,25,0.0574,28,0.6828,31,0.7003,34,0.9987,37,0.8078,40,0.3247,44,0.5138,46,0.5618,49,0.3238,52
1,0.6719,4,0.1566,7,0.014,10,0.0427,13,0.181,16,0.0479,19,0.3543,22,0.3732,25,0.5055,28,0.7665,31,0.0436,34,0.7952,37,0.5993,40,0.676,44,0.3851,46,0.7899,49,0.3761,52
1,0.9272,4,0.2018,7,0.1127,10,0.8225,13,0.3581,16,0.7154,19,0.949,22,0.2561,25,0.1446,28,0.1738,31,0.2987,34,0.431,37,0.8695,40,0.8575,43,0.9377,46,0.8764,49,0.8313,52
3,0.9779,4,0.9847,7,0.9224,10,0.31,13,0.7036,16,0.7727,19,0.2775,22,0.5243,25,0.7613,28,0.5446,31,0.3904,34,0.1972,37,0.8016,40,0.4522,44,0.944,46,0.1737,49,0.2806,52
3,0.6277,4,0.2013,7,0.0206,10,0.0374,13,0.2334,16,0.479,19,0.5796,23,0.6524,25,0.9905,28,0.3313,31,0.6857,34,0.0425,37,0.8406,40,0.4922,44,0.9021,46,0.0051,49,0.5759,52
1,0.2796,4,0.0837,7,0.6695,10,0.748,13,0.8224,16,0.5481,19,0.1443,22,0.6007,25,0.0845,28,0.5809,31,0.0704,34,0.8053,37,0.7343,40,0.7327,44,0.6702,46,0.7023,49,0.0839,52
1,0.2769,5,0.7464,7,0.9336,10,0.0604,13,0.8555,16,0.6511,19,0.7158,22,0.4396,25,0.29,28,0.2926,31,0.8272,34,0.9301,37,0.7677,40,0.5766,44,0.1291,46,0.699,49,0.884,52
1,0.3236,4,0.3195,7,0.5763,10,0.2124,13,0.1426,16,0.8919,19,0.3194,22,0.6151,25,0.5602,28,0.2718,31,0.4626,34,0.7043,37,0.2516,40,0.4353,44,0.3205,46,0.8851,49,0.3337,52
1,0.8593,4,0.1881,7,0.9701,10,0.059,13,0.5047,16,0.5977,19,0.7234,22,0.4009,25,0.3686,28,0.719,31,0.1909,34,0.1358,37,0.3108,40,0.3141,43,0.0639,47,0.4533,49,0.5694,52
1,0.4375,4,0.6203,7,0.5264,10,0.7842,13,0.2735,16,0.0368,19,0.455,22,0.4164,25,0.4092,28,0.5602,31,0.6271,34,0.4954,37,0.9317,40,0.0683,43,0.4563,48,0.9465,49,0.6542,52
1,0.5154,4,0.5784,7,0.5943,10,0.5658,13,0.3453,16,0.94,19,0.9572,22,0.2711,25,0.134,28,0.6483,31,0.0798,34,0.4028,37,0.5177,40,8.0E-4,43,0.4126,48,0.2026,50,0.6058,52
1,0.8311,4,0.0421,7,0.7677,10,0.518,13,0.3747,16,0.8151,19,0.3741,22,0.7929,25,0.7241,28,0.4647,31,0.5663,34,0.5055,37,0.9776,40,0.8074,43,0.3676,48,0.5167,49,0.3271,52
1,0.3956,4,0.0264,7,0.4707,10,0.0632,13,0.6569,16,0.3037,19,0.6023,23,0.1803,25,0.1531,28,0.0669,31,0.3089,34,0.6861,37,0.473,40,0.1221,43,0.8156,48,0.0309,49,0.1208,52
1,0.615,4,0.8306,7,0.1582,10,0.3781,13,0.5575,16,0.3768,19,0.389,22,0.8598,25,0.8892,28,0.2328,31,0.4416,34,0.2754,37,0.1163,40,0.9856,43,0.7632,48,0.5191,49,0.5145,52
1,0.2711,5,0.0812,7,0.7895,10,0.7058,13,0.2215,16,0.4666,19,0.7867,22,0.7912,25,0.1756,28,0.4255,31,0.1921,34,0.0672,37,0.0287,40,0.9547,43,0.923,48,0.1356,49,0.7222,52
1,0.2645,4,0.5071,7,0.5449,10,0.2191,13,0.1329,16,0.0652,19,0.4011,22,0.3242,25,0.4735,28,0.7731,31,0.6989,34,0.1239,37,0.0739,40,0.5826,43,0.9596,48,0.1404,49,0.3882,52
3,0.5579,4,0.2223,7,0.5375,10,0.255,13,0.5202,16,0.9328,19,0.0121,22,0.1423,25,0.672,28,0.5008,31,0.4447,34,0.8302,37,0.2135,40,0.6843,43,0.8655,46,0.872,49,0.6345,52
3,0.542,6,0.9144,7,0.7206,10,0.949,13,0.1536,16,0.6988,19,0.1476,23,0.2292,25,0.7105,28,0.3546,31,0.0308,34,0.7406,37,0.7026,40,0.3676,43,0.2237,46,0.5773,49,0.5696,52
1,0.4181,4,0.909,7,0.2661,10,0.8097,13,0.9972,16,0.5579,19,0.456,22,0.1959,25,0.4079,28,0.5302,31,0.2691,34,0.4717,37,0.6827,40,0.4835,43,0.1159,47,0.0632,49,0.7894,52
3,0.6573,4,0.0908,7,0.7621,10,0.2114,13,0.9843,16,0.4776,19,0.7257,22,0.2231,25,0.6077,28,0.5357,31,0.9234,34,0.8262,37,0.4282,40,0.6225,43,0.7936,46,0.8708,49,0.7097,52
3,0.4896,4,0.4286,7,0.1879,10,0.6173,13,0.449,16,0.6108,19,0.147,23,0.9043,25,0.6121,28,0.3261,31,0.5721,34,0.437,37,0.3368,40,0.1178,43,0.6343,46,0.1308,49,0.6132,52
1,0.2724,4,0.9481,7,0.1662,10,0.9054,13,0.0827,16,0.4861,19,0.6754,22,0.3062,25,0.2423,28,0.4141,31,0.6916,34,0.4117,37,0.1451,40,0.3032,43,0.937,46,0.888,49,0.3597,52
1,0.7308,5,0.8981,7,0.7897,10,0.8571,13,0.4352,16,0.5805,19,0.454,22,0.6582,25,0.715,28,0.1303,31,0.2939,34,0.1373,37,0.8206,40,0.7416,43,0.8846,46,0.2339,49,0.7827,52
1,0.6059,4,0.3766,7,0.2788,10,0.6024,13,0.4689,16,0.489,19,0.9477,22,0.5566,25,0.4955,28,0.3853,31,0.4746,34,0.1091,37,0.6548,40,0.7139,43,0.9529,46,0.5317,49,0.3139,52
3,0.9083,4,0.7975,7,0.8587,10,0.6892,13,0.1504,16,0.8867,19,0.292,22,0.1888,25,0.207,28,0.124,31,0.3619,34,0.4164,37,0.48,40,0.6481,45,0.1572,47,0.9711,49,0.9982,52
1,0.8134,4,0.2711,7,0.4295,10,0.434,13,0.3288,16,0.7488,19,0.0268,22,0.5106,25,0.8524,28,0.071,31,0.5205,34,0.3366,37,0.7081,40,0.2614,45,0.8793,46,0.623,49,0.3132,52
1,0.4544,4,0.5859,7,0.1588,10,0.1026,13,0.0185,16,0.588,19,0.5498,23,0.2284,25,0.4348,28,0.7899,31,0.1932,34,0.6043,37,0.1601,40,0.6727,45,0.4989,46,0.5703,49,0.2104,52
1,0.4957,4,0.9226,7,0.8973,10,0.8745,13,0.1287,16,0.4436,19,0.8162,22,0.2413,25,0.4184,28,0.3971,31,0.2237,34,0.0127,37,0.3853,40,0.5075,45,0.1785,46,0.5569,49,0.3664,52
1,0.6859,5,0.1256,7,0.0913,10,0.7117,13,0.5571,16,0.0943,19,0.8824,22,0.0354,25,0.7576,28,0.7393,31,0.052,34,0.205,37,0.7565,40,0.5996,45,0.305,46,0.2367,49,0.3936,52
1,0.545,4,0.2622,7,0.136,10,0.6779,13,0.3499,16,0.1548,19,0.7075,22,0.7958,25,0.8037,28,0.3892,31,0.819,34,0.8162,37,0.7588,40,0.8716,45,0.2335,46,0.9444,49,0.0115,52
1,0.406,4,0.9231,7,0.2057,10,0.1825,13,0.1578,16,0.9117,19,0.3875,22,0.282,25,0.7237,28,0.0134,31,0.7475,34,0.6797,37,0.3373,40,0.6619,44,0.1218,46,0.5048,49,0.7433,52
1,0.8013,4,0.9818,7,0.2009,10,0.1843,13,0.9518,16,0.1041,19,0.1528,22,0.5312,25,0.2946,28,0.106,31,0.594,34,0.909,37,0.1227,40,0.757,43,0.8707,46,0.3787,49,0.3323,52
3,0.4503,4,0.0587,7,0.1999,10,0.0607,13,0.4741,16,0.8589,19,0.9818,22,0.1847,25,0.1322,28,0.763,31,0.1894,34,0.0371,37,0.1312,40,0.7195,44,0.9434,46,0.6992,49,0.4831,52
1,0.0146,4,0.7856,7,0.6558,10,0.7675,13,0.1216,16,0.8663,19,0.5485,23,0.137,25,0.912,28,0.6191,31,0.8449,34,0.8673,37,0.9574,40,0.0258,44,0.0028,46,0.0763,49,0.3673,52
1,0.43,4,0.6127,7,0.2307,10,0.3753,13,0.9276,16,0.5422,19,0.9439,22,0.1832,25,0.6891,28,0.2526,31,0.2918,34,0.7494,37,0.3852,40,0.4327,44,0.0525,46,0.7341,49,0.175,52
1,0.7409,5,0.5429,7,0.3747,10,0.4053,13,0.3213,16,0.6441,19,0.0033,22,0.7423,25,0.4858,28,0.6028,31,0.9441,34,0.6812,37,0.1597,40,0.8539,44,0.7957,46,0.831,49,0.4691,52
1,0.6061,4,0.776,7,0.4295,10,0.4828,13,0.593,16,0.1523,19,0.0913,22,0.6155,25,0.4465,28,0.4042,31,0.488,34,0.1514,37,0.8976,40,0.6381,44,0.4448,46,0.6068,49,0.3185,52
3,0.7196,5,0.7457,7,0.2593,10,0.8298,13,0.0246,16,0.9893,19,0.2433,24,0.566,25,0.4577,28,0.1256,31,0.6927,34,0.78,37,0.3547,40,0.6613,44,0.6036,46,0.3176,49,0.2779,52
3,0.867,4,0.4744,7,0.9787,10,0.9793,13,0.013,16,0.8036,19,0.7682,22,0.7858,25,0.3605,28,0.8641,31,0.9134,34,0.6514,37,0.5622,40,0.2739,44,0.1868,46,0.6802,49,0.5608,52
3,0.6407,4,0.1885,7,0.1168,10,0.1435,13,0.9269,16,0.4059,19,0.3606,23,0.0953,25,0.5176,28,0.4585,31,0.3174,34,0.6413,37,0.7403,40,0.0824,44,0.2624,46,0.4387,49,0.2264,52
3,0.1133,4,0.3205,7,0.9882,10,0.2397,13,0.44,16,0.6768,19,0.2344,22,0.3628,25,0.6233,28,0.4163,31,0.5159,34,0.5377,37,0.0436,40,0.3647,44,0.0085,46,0.6053,49,0.9541,52
1,0.5949,5,0.0599,7,0.2969,10,0.4086,13,0.2159,16,0.4132,19,0.4551,22,0.9936,25,0.2881,28,0.3702,31,0.1452,34,0.7996,37,0.7722,40,0.5344,44,0.9502,46,0.7712,49,0.4898,52
3,0.5005,4,0.126,7,0.3819,10,0.3091,13,0.5112,16,0.1793,19,0.9096,22,0.5162,25,0.5244,28,0.8587,31,0.956,34,0.8132,37,0.8914,40,0.9772,44,0.2796,46,0.4786,49,0.5583,52
3,0.8966,6,0.0813,7,0.8069,10,0.7395,13,0.7459,16,0.1775,19,0.976,23,0.6856,25,0.7988,28,0.5736,31,0.1462,34,0.4265,37,0.8239,40,0.7533,44,0.0358,46,0.1422,49,0.6442,52
3,0.241,4,0.663,7,0.3172,10,0.8403,13,0.6084,16,0.0777,19,0.9662,22,0.9745,25,0.0821,28,0.4251,31,0.5836,34,0.8425,37,0.7794,40,0.2901,44,0.1386,46,0.2406,49,0.0391,52
3,0.1121,4,0.7913,7,0.3134,10,0.8839,13,0.3293,16,0.3197,19,0.1408,23,0.7115,25,0.0264,28,0.6802,31,0.9563,34,0.1358,37,0.0408,40,0.2459,44,0.6864,46,0.9789,49,0.6761,52
2,0.8994,4,0.8494,7,0.7036,10,0.673,13,0.9279,16,0.502,19,0.7046,22,0.1074,25,0.2348,28,0.9452,31,0.8581,34,0.4211,37,0.3663,40,0.2577,44,0.4037,46,0.6793,49,0.523,52
3,0.5479,5,0.1853,7,0.6832,10,0.1683,13,0.7335,16,0.7454,19,0.4738,22,0.3642,25,0.171,28,0.1879,31,0.1984,34,0.458,37,0.5434,40,0.5031,44,0.4026,46,0.0189,49,0.2963,52
1,0.8182,4,0.0598,7,0.388,10,0.4537,13,0.4633,16,0.6171,19,0.8483,22,0.6269,25,0.041,28,0.5805,31,0.7005,34,0.1845,37,0.6657,40,0.2099,44,0.2534,46,0.4175,49,0.3303,52
3,0.7895,4,0.9531,7,0.1494,10,0.9563,13,0.4961,16,0.813,19,0.4316,23,0.693,25,0.2835,28,0.6391,31,0.1163,34,0.6699,37,0.6596,40,0.4395,45,0.1412,47,0.4432,49,0.7298,52
1,0.2128,4,0.7701,7,0.4992,10,0.0674,13,0.6832,16,0.0995,19,0.6134,23,0.9397,26,0.4892,28,0.152,31,0.5267,34,0.9131,37,0.5974,40,0.6575,45,0.3274,46,0.0094,49,0.6573,52
1,0.0186,4,0.886,7,0.647,10,0.1579,13,0.0827,16,0.3606,19,0.6348,23,0.8097,25,0.8301,28,0.0671,31,0.5523,34,0.2221,37,0.961,40,0.2825,45,0.1518,46,0.5374,49,0.659,52
1,0.3457,5,0.5047,7,0.9233,10,0.7598,13,0.6749,16,0.2931,19,0.0299,23,0.7946,25,0.6608,28,0.5465,31,0.1123,34,0.4975,37,0.3615,40,0.9724,45,0.7525,46,0.472,49,0.3628,52
1,0.9346,4,0.1195,7,0.3577,10,0.1813,13,0.9125,16,0.0104,19,0.6866,23,0.9372,25,0.1321,28,0.4369,31,0.3016,34,0.9288,37,0.9908,40,0.2749,45,0.0765,46,0.6412,49,0.8672,52
3,0.309,4,0.074,7,0.3332,10,0.2975,13,0.2532,16,0.1698,19,0.1046,23,0.8392,25,0.4659,28,0.1441,31,0.1152,34,0.831,37,0.6615,40,0.2326,44,0.7171,46,0.5254,49,0.4834,52
1,0.1339,4,0.3793,7,0.6708,10,0.559,13,0.5382,16,0.9207,19,0.1922,23,0.0255,27,0.3706,28,0.1956,31,0.4131,34,0.1313,37,0.2705,40,0.1916,44,0.9006,46,0.1763,49,0.8233,52
1,0.1798,4,0.7612,7,0.2077,10,0.4215,13,0.9521,16,0.381,19,0.2663,23,0.121,27,0.2894,28,0.3794,31,0.038,34,0.9338,37,0.6551,40,0.6944,43,0.8293,46,0.8389,49,0.349,52
1,0.2114,4,0.1924,7,0.3415,10,0.4444,13,0.4753,16,0.7225,19,0.9777,23,0.1354,27,0.9631,28,0.0345,31,0.671,34,0.4735,37,0.447,40,0.2423,44,0.8747,46,0.2803,49,0.2135,52
3,0.7468,4,0.0786,7,0.7646,10,0.2182,13,0.9748,16,0.7946,19,0.9253,23,0.6977,27,0.0944,29,0.1407,31,0.2562,34,0.9106,37,0.3941,40,0.8381,44,0.3441,46,0.7021,49,0.2163,52
2,0.9356,4,0.7319,7,0.3786,10,0.5776,13,0.0695,16,0.9243,19,0.4435,23,0.0841,27,0.924,28,0.1923,31,0.5473,34,0.8119,37,8.0E-4,40,0.1001,44,0.7506,46,0.8292,49,0.5053,52
1,0.6441,5,0.3252,7,0.3839,10,0.8953,13,0.3068,16,0.0133,19,0.2035,23,0.635,27,0.4153,28,0.7195,31,0.5426,34,0.7103,37,0.8858,40,0.6524,44,0.2423,46,0.3375,49,0.9764,52
1,0.4585,4,0.7892,7,0.117,10,0.8069,13,0.9555,16,0.8977,19,0.3371,23,0.7191,27,0.3908,28,0.5922,31,0.5199,34,0.9569,37,0.9292,40,0.8597,44,0.8485,46,0.7608,49,0.6231,52
3,0.1604,6,0.0333,7,0.3766,10,0.3153,13,0.2315,16,0.2037,19,0.0643,23,0.2539,26,0.7388,28,0.7576,31,0.707,34,0.0548,37,0.8232,40,0.9416,44,0.0389,46,0.4727,49,0.3875,52
3,0.1814,6,0.5756,7,0.1225,10,0.4076,13,0.4519,16,0.3934,19,0.6622,23,0.0463,25,0.042,28,0.8623,31,0.232,34,0.9883,37,0.1497,40,0.6749,44,0.356,46,0.1977,49,0.1941,52
3,0.66,6,0.7259,8,0.188,10,0.2236,13,0.434,16,0.0506,19,0.2392,23,0.5569,25,0.4048,28,0.4521,31,0.6864,34,0.6124,37,0.5296,40,0.7026,44,0.7591,46,0.0843,49,0.2608,52
2,0.3745,6,0.3506,7,0.1663,10,0.538,13,0.5327,16,0.2363,19,0.9322,23,0.7976,25,0.6111,28,0.0811,31,0.3589,34,0.0177,37,0.4951,40,0.5013,44,0.9725,46,0.1385,49,0.8992,52
3,0.6419,4,0.541,7,0.5563,10,0.5108,13,0.9996,16,0.9358,19,0.2316,23,0.1346,26,0.8487,28,0.3994,31,0.1547,34,0.8963,37,0.2822,40,0.4642,44,0.5973,46,0.0811,49,0.7519,52
3,0.5824,4,0.0349,7,0.0437,10,0.5997,13,0.0734,16,0.7011,19,0.6935,23,0.1725,25,0.9503,28,0.0337,31,0.9148,34,0.6753,37,0.7251,40,0.1537,44,0.4488,46,0.7083,49,0.1683,52
3,0.1749,5,0.9602,7,0.4777,10,0.5666,13,0.0786,16,0.7414,19,0.5206,23,0.9751,25,0.1566,28,0.0155,31,0.8756,34,0.4862,37,0.1811,40,0.4048,44,0.4432,46,0.9845,49,0.3117,52
1,0.8387,4,0.5145,7,0.3775,10,0.9581,13,0.179,16,0.5871,19,0.9988,23,0.1337,25,0.1196,28,0.2329,31,0.9994,34,0.9537,37,0.694,40,0.4695,44,0.6822,46,0.9246,49,0.74,52
1,0.3733,4,0.7408,7,0.9133,10,0.3654,13,0.7273,16,0.1285,19,0.012,22,0.2162,25,0.706,28,0.4364,31,0.0249,34,0.8249,37,0.8565,40,0.075,45,0.4692,47,0.9528,49,0.678,52
1,0.3865,4,0.7608,7,0.4238,10,0.6023,13,0.9407,16,0.2439,19,0.0623,22,0.7993,25,0.7076,28,0.5554,31,0.9597,34,0.2751,37,0.5728,40,0.9339,45,0.1353,46,0.7214,49,0.7911,52
1,0.0645,5,0.9941,7,0.4576,10,0.4591,13,0.3785,16,0.3931,19,0.359,22,0.0678,25,0.7525,28,0.1181,31,0.6591,34,0.4391,37,0.656,40,0.8806,45,0.1208,46,0.2876,49,0.8835,52
1,0.8554,4,0.3316,7,0.4979,10,0.4986,13,0.3468,16,0.6577,19,0.2898,22,0.0074,25,0.227,28,0.1447,31,0.7044,34,0.2724,37,0.3307,40,0.7708,45,0.1194,46,0.3387,49,0.5248,52
1,0.0625,4,0.8178,7,0.7898,10,0.0515,13,0.3818,16,0.5912,19,0.4905,22,0.2211,25,0.7995,28,0.9077,31,0.5562,34,0.2924,37,0.5448,40,0.0031,44,0.7988,46,0.7721,49,0.5656,52
1,0.6809,4,0.6453,7,0.2657,10,0.0473,13,0.5302,16,0.5229,19,0.0298,22,0.5264,25,0.9917,28,0.9647,31,0.1554,34,0.9903,37,0.3386,40,0.2061,43,0.0202,46,0.9012,49,0.7906,52
1,0.128,4,0.0804,7,0.8181,10,0.7915,13,0.8058,16,0.307,19,0.2739,22,0.1343,25,0.3179,28,0.5571,31,0.7277,34,0.301,37,0.6339,40,0.9928,44,0.1676,46,0.6705,49,0.5136,52
2,0.1294,4,0.1149,7,0.4805,10,0.4848,13,0.4865,16,0.8545,19,0.871,23,0.2686,25,0.1526,28,0.9876,31,0.2853,34,0.6775,37,0.5045,40,0.0545,44,0.7312,46,0.7575,49,0.9436,52
1,0.0621,4,0.4819,7,0.5488,10,0.7878,13,0.5855,16,0.1493,19,0.913,22,0.3193,25,0.8338,28,0.1565,31,0.4469,34,0.8307,37,0.6348,40,0.3375,44,0.5171,46,0.7435,49,0.893,52
1,0.5658,5,0.9994,7,0.7475,10,0.904,13,0.3798,16,0.1198,19,0.5057,22,0.2599,25,0.143,28,0.8177,31,0.3057,34,0.1224,37,0.2131,40,0.4272,44,0.5827,46,0.8072,49,0.1328,52
1,0.1565,4,0.3987,7,0.8633,10,0.1339,13,0.0894,16,0.6717,19,0.6187,22,0.1487,25,0.2428,28,0.153,31,0.0825,34,0.2523,37,0.3333,40,0.7099,44,0.0272,46,0.6882,49,0.9386,52
1,0.8149,4,0.5133,7,0.2298,10,0.9099,13,0.7305,16,0.1474,19,0.6529,22,0.8727,25,0.5033,28,0.6673,31,0.048,34,0.7845,37,0.2349,40,0.4656,44,0.7057,46,0.3343,49,0.7497,52
2,0.3898,5,0.2243,7,0.8613,10,0.8539,13,0.7787,16,0.9828,19,0.996,22,0.5806,25,0.0111,28,0.3368,31,0.2283,34,0.6282,37,0.8214,40,0.6725,44,0.247,46,0.7911,49,0.9087,52
1,0.9053,4,0.7395,7,0.4453,10,0.0355,13,0.5753,16,0.4707,19,0.7712,22,0.6851,25,0.9868,28,0.2942,31,0.9858,34,0.4351,37,0.2362,40,0.1717,44,0.0272,46,0.4653,49,0.486,52
1,0.9489,5,0.3987,7,0.8674,10,0.9318,13,0.4153,16,0.6422,19,0.0367,22,0.1638,25,0.0275,28,0.2017,31,0.8441,34,0.7396,37,0.8556,40,0.314,45,0.7646,47,0.8584,49,0.8669,52
1,0.758,5,0.2025,8,0.4589,10,0.5387,13,0.3911,16,0.7537,19,0.2331,22,0.3623,25,0.9416,28,0.4861,31,0.1742,34,0.8367,37,0.6359,40,0.7708,45,0.5474,46,0.9731,49,0.7569,52
1,0.6833,5,0.2896,7,0.8765,10,0.5465,13,0.663,16,0.753,19,0.6168,22,0.8954,25,0.5125,28,0.8249,31,0.4528,34,0.5759,37,0.2291,40,0.3239,45,0.6734,46,0.2322,49,0.1283,52
1,0.6608,5,0.1843,9,0.6619,10,0.1022,13,0.1976,16,0.7001,19,0.2547,22,0.7997,25,0.4631,28,0.0663,31,0.4291,34,0.1495,37,0.029,40,0.84,44,0.3288,46,0.0698,49,0.0036,52
1,0.4123,5,0.8363,9,0.3534,10,0.4411,13,0.9343,16,0.9596,19,0.9403,22,0.9296,25,0.9518,28,0.7678,31,0.5418,34,0.8843,37,0.3959,40,0.8242,43,0.6817,46,0.9017,49,0.8377,52
2,0.7468,5,0.6671,9,0.7198,10,0.5043,13,0.2972,16,0.1643,19,0.4388,22,0.4974,25,0.2417,28,0.5687,31,0.8887,34,0.462,37,0.2663,40,0.7742,44,0.5605,46,0.5859,49,0.5282,52
1,0.0063,5,0.0985,9,0.6785,10,0.0998,13,0.903,16,0.8496,19,0.2188,23,0.3906,25,0.1024,28,0.0443,31,0.224,34,0.299,37,0.7492,40,0.6728,44,0.5246,46,0.8888,49,0.8496,52
3,0.2437,5,0.8179,9,0.2527,10,0.7348,13,0.0017,16,0.6216,19,0.5265,22,0.7229,25,0.1867,28,0.4695,31,0.8798,34,0.6521,37,0.8342,40,0.9866,44,0.0202,46,0.6828,49,0.4532,52
1,0.6694,5,0.0152,9,0.473,11,0.9607,13,0.6221,16,0.414,19,0.9914,22,0.3145,25,0.7573,28,0.21,31,0.1504,34,0.9263,37,0.7036,40,0.1877,44,0.9589,46,0.4304,49,0.0241,52
1,0.9359,5,0.9491,9,0.7984,10,0.4213,13,0.8558,16,0.821,19,0.9105,22,0.4436,25,0.2907,28,0.9031,31,0.439,34,0.3787,37,0.6616,40,0.1144,44,0.3809,46,0.0926,49,0.8805,52
1,0.6042,5,0.4212,8,0.296,10,0.7755,13,0.4385,16,0.5402,19,0.1882,22,0.962,25,0.6871,28,0.8499,31,0.9186,34,0.8319,37,0.0637,40,0.4531,44,0.5661,46,0.7393,49,0.2903,52
1,0.2005,5,0.1996,7,0.7259,10,0.3374,13,0.5711,16,0.6136,19,0.5234,22,0.3113,25,0.2422,28,0.3854,31,0.9264,34,0.4665,37,0.3008,40,0.5178,44,0.323,46,0.128,49,0.2184,52
1,0.6676,4,0.4807,7,0.4726,10,0.1741,13,0.3343,16,0.1092,19,0.9314,22,0.6276,25,0.9245,28,0.2538,31,0.5589,34,0.2969,37,0.8584,40,0.9359,45,0.1062,47,0.9632,49,0.9924,52
1,0.6361,4,0.053,7,0.5818,10,0.5475,13,0.5148,16,0.4662,19,0.2586,22,0.4074,25,0.3927,28,0.3153,31,0.1756,34,0.4715,37,0.0789,40,0.0268,45,0.6074,46,0.3951,49,0.0866,52
1,0.1657,4,0.5191,7,0.5949,10,0.3999,13,0.3769,16,0.4508,19,0.8147,22,0.606,25,0.0519,28,0.9577,31,0.7509,34,0.8025,37,0.2978,40,0.8365,44,0.4165,46,0.5299,49,0.696,52
1,0.3163,4,0.3275,7,0.318,10,0.6514,13,0.4844,16,0.929,19,0.3397,22,0.4722,25,0.8235,28,0.3105,31,0.3355,34,0.0735,37,0.512,40,0.8264,43,0.33,46,0.3731,49,0.1137,52
3,0.7083,4,0.0333,7,0.2128,10,0.0726,13,0.0065,16,0.4028,19,0.1535,22,0.6381,25,0.3111,28,0.403,31,0.0387,34,0.5743,37,0.6378,40,0.1839,44,0.3658,46,0.9648,49,0.1362,52
3,0.0123,4,0.5962,7,0.022,10,0.1229,13,0.0358,16,0.3044,19,0.4567,23,0.7978,25,0.1226,28,0.0831,31,0.5678,34,0.71,37,0.2364,40,0.5297,44,0.7842,46,0.1821,49,0.5048,52
1,0.2849,4,0.7499,7,0.7212,10,0.5609,13,0.9261,16,0.7854,19,0.6021,22,0.396,25,0.1039,28,0.5437,31,0.7117,34,0.3623,37,0.6181,40,0.9265,44,0.7648,46,0.0413,49,0.1712,52
1,0.6708,5,0.5992,7,0.6217,10,0.5818,13,0.4923,16,0.9111,19,0.8658,22,0.6147,25,0.2932,28,0.2934,31,0.4738,34,0.0791,37,0.2961,40,0.1287,44,0.3134,46,0.76,49,0.0434,52
1,0.0742,4,0.1653,7,0.8627,10,0.0048,13,0.4316,16,0.911,19,0.1111,22,0.2772,25,0.2663,28,0.6895,31,0.9769,34,0.678,37,0.7988,40,0.8166,44,0.9539,46,0.1768,49,0.9636,52
3,0.4059,4,0.1564,7,0.3178,10,0.8858,13,0.4689,16,0.8566,19,0.821,24,0.2816,25,0.5743,28,0.6161,31,0.0146,34,0.7981,37,0.511,41,0.1436,44,0.3525,46,0.7478,49,0.9907,52
3,0.9306,4,0.5092,7,0.7953,10,0.559,13,0.9281,16,0.748,19,0.5125,24,0.4831,25,0.7156,28,0.3358,31,0.1986,34,0.6352,37,0.5591,42,0.7437,44,0.4964,46,0.5324,49,0.448,52
